Offset,sMeanPktSz,sTtl,sHops,TcpRtt,State,AckDat,SynAck,Proto,SrcBytes,TotBytes,SrcRate,Max,Load,Dur,SrcLoad,Rate,RunTime,Cause,Min,is_attack,Label,split
12577300,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.219253,4.560951,73.668846,4.560951,73.668846,0.219253,4.560951,2,4.560951,1,Malicious,train
10048896,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.439942,2.273029,147.820374,2.273029,147.820374,0.439942,2.273029,2,2.273029,1,Malicious,train
4292532,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,test
2019696,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,train
23346108,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,test
9990156,66.0,63.0,1.0,0.022883,3,0.021027,0.001856,3,66,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,test
10494404,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.389127,2.569852,130.746826,2.569852,130.746826,0.389127,2.569852,2,2.569852,1,Malicious,train
8539852,117.555557,63.0,1.0,0.020907,1,0.019032,0.001875,3,1058,13021,1.689923,4.733943,19969.82422,4.733943,1590.217773,4.013567,4.733943,1,4.733943,1,Malicious,train
12268264,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388232,2.575779,130.445969,2.575779,130.445969,0.388232,2.575779,2,2.575779,1,Malicious,validation
9073612,114.888885,63.0,1.0,0.017949,1,0.016055,0.001894,3,1034,12997,136.752136,0.0585,1613128.25,0.0585,125811.9688,324.786316,0.0585,1,0.0585,1,Malicious,test
163560,42.0,54.0,10.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,validation
12607000,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.387859,2.578256,130.320663,2.578256,130.320663,0.387859,2.578256,2,2.578256,1,Malicious,test
2062876,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,train
2357628,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,train
2072120,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,validation
10936884,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.389129,2.569842,130.74733,2.569842,130.74733,0.389129,2.569842,2,2.569842,1,Malicious,train
12644168,66.0,63.0,1.0,0.022876,3,0.021168,0.001708,3,66,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
159640,42.0,44.0,20.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,validation
4553016,67.0,63.0,1.0,0.01306,1,0.011463,0.001597,3,201,399,0.518003,3.860979,551.155518,3.860979,277.64978,1.295008,3.860979,2,3.860979,1,Malicious,test
878352,74.0,63.0,1.0,0.0,6,0.0,0.0,3,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,train
13339300,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.386261,2.588923,129.783691,2.588923,129.783691,0.386261,2.588923,2,2.588923,1,Malicious,train
16281148,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
875324,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,train
8152432,66.0,63.0,1.0,0.016906,3,0.015192,0.001714,3,66,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
8789596,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
6182512,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,train
22174820,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,test
11985108,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388097,2.576673,130.400711,2.576673,130.400711,0.388097,2.576673,2,2.576673,1,Malicious,train
3776480,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.386556,2.586949,129.882721,2.586949,129.882721,0.386556,2.586949,1,2.586949,1,Malicious,test
2434356,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.220058,4.544258,73.939461,4.544258,73.939461,0.220058,4.544258,1,4.544258,1,Malicious,validation
14511764,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388172,2.576175,130.425919,2.576175,130.425919,0.388172,2.576175,2,2.576175,1,Malicious,validation
4646760,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,test
13786124,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,validation
331816,58.0,57.0,7.0,0.0,6,0.0,0.0,3,58,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,validation
11272284,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.389225,2.56921,130.779495,2.56921,130.779495,0.389225,2.56921,2,2.56921,1,Malicious,test
7655480,66.0,63.0,1.0,0.049018,3,0.046025,0.002993,3,66,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
1083608,54.0,63.0,1.0,0.002278,8,0.0,0.002278,3,108,166,53.333332,0.01875,23040.0,0.01875,23040.0,106.666664,0.01875,1,0.01875,1,Malicious,test
17527620,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
14957396,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,validation
17737620,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
16056164,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.387639,2.57972,130.246689,2.57972,130.246689,0.387639,2.57972,2,2.57972,1,Malicious,validation
5986760,69.0,63.0,1.0,0.013894,8,0.012243,0.001651,3,345,1226,1.309651,3.054249,2648.114014,3.054249,722.927307,3.274127,3.054249,2,3.054249,1,Malicious,validation
10438840,42.0,63.0,1.0,0.0,6,0.0,0.0,4,126,126,0.439772,4.547812,147.763367,4.547812,147.763367,0.439772,4.547812,2,4.547812,1,Malicious,train
10662048,165.0,63.0,1.0,0.040093,1,0.038629,0.001464,3,990,12953,1.063148,4.703015,19903.82813,4.703015,1403.355103,3.402073,4.703015,1,4.703015,1,Malicious,test
1686684,68.666664,63.0,1.0,0.013879,8,0.011798,0.002081,3,412,1359,1.571636,3.181398,2906.898193,3.181398,865.028564,3.771927,3.181398,2,3.181398,1,Malicious,train
23372508,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
15638004,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.387745,2.579013,130.282394,2.579013,130.282394,0.387745,2.579013,2,2.579013,1,Malicious,test
5420880,107.0,63.0,1.0,0.013978,1,0.012492,0.001486,3,642,980,1.534706,3.257952,1979.157471,3.257952,1313.70874,3.069413,3.257952,1,3.257952,1,Malicious,train
7038672,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.219293,4.5601,73.682594,4.5601,73.682594,0.219293,4.5601,2,4.5601,1,Malicious,train
17345436,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
13055352,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.440152,2.271944,147.890961,2.271944,147.890961,0.440152,2.271944,2,2.271944,1,Malicious,train
9267036,42.0,63.0,1.0,0.0,6,0.0,0.0,4,126,126,0.439962,4.545848,147.827209,4.545848,147.827209,0.439962,4.545848,2,4.545848,1,Malicious,validation
7334636,109.0,63.0,1.0,0.031065,1,0.029089,0.001976,3,981,12944,1.869903,4.278297,21967.61914,4.278297,1630.555298,4.44102,4.278297,1,4.278297,1,Malicious,test
19473228,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.38728,2.582112,130.126038,2.582112,130.126038,0.38728,2.582112,2,2.582112,1,Malicious,test
8294556,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.439467,2.275483,147.660965,2.275483,147.660965,0.439467,2.275483,2,2.275483,1,Malicious,train
11655268,0.0,63.0,1.0,0.016888,8,0.015133,0.001755,3,0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,validation
79428,99.14286,63.0,1.0,0.036048,1,0.034811,0.001237,3,694,1032,1.890676,3.173468,2183.100586,3.173468,1499.936279,3.466239,3.173468,1,3.173468,1,Malicious,train
687732,58.0,53.0,11.0,0.0,6,0.0,0.0,3,58,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,test
9623288,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
1862768,67.0,63.0,1.0,0.014997,1,0.012694,0.002303,3,201,399,0.480094,4.16585,510.820099,4.16585,257.330414,1.200235,4.16585,2,4.16585,1,Malicious,train
23491412,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,validation
5971760,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.38607,2.590206,129.719421,2.590206,129.719421,0.38607,2.590206,2,2.590206,1,Malicious,validation
9300500,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
1475536,42.0,63.0,1.0,0.0,4,0.0,0.0,4,126,126,0.43976,4.547939,147.759247,4.547939,147.759247,0.43976,4.547939,1,4.547939,1,Malicious,validation
17472428,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
11996996,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388307,2.575284,130.471054,2.575284,130.471054,0.388307,2.575284,2,2.575284,1,Malicious,test
1510264,106.285713,63.0,1.0,0.013993,1,0.012188,0.001805,3,744,1148,1.238716,4.843724,1610.331299,4.843724,1053.734741,2.477433,4.843724,1,4.843724,1,Malicious,train
3815296,66.0,63.0,1.0,0.034066,3,0.032755,0.001311,3,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,test
13158952,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
13137540,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388624,2.573178,130.577835,2.573178,130.577835,0.388624,2.573178,2,2.573178,1,Malicious,train
2177260,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.363751,2.749136,122.220222,2.749136,122.220222,0.363751,2.749136,1,2.749136,1,Malicious,train
8526420,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
8807004,42.0,63.0,1.0,0.0,6,0.0,0.0,4,126,126,0.439549,4.550117,147.688507,4.550117,147.688507,0.439549,4.550117,2,4.550117,1,Malicious,test
11515428,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388986,2.570785,130.699371,2.570785,130.699371,0.388986,2.570785,2,2.570785,1,Malicious,train
452228,66.0,63.0,1.0,0.020695,3,0.019037,0.001658,3,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
1111420,121.571426,63.0,1.0,0.026026,1,0.024731,0.001295,3,851,12814,1.427972,4.201762,22097.39453,4.201762,1389.893066,4.045921,4.201762,1,4.201762,1,Malicious,train
16950856,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388319,2.575201,130.47525,2.575201,130.47525,0.388319,2.575201,2,2.575201,1,Malicious,test
2649180,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,validation
8430988,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.388205,2.575959,130.436859,2.575959,130.436859,0.388205,2.575959,1,2.575959,1,Malicious,test
20124532,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.387566,2.580206,130.222168,2.580206,130.222168,0.387566,2.580206,2,2.580206,1,Malicious,train
4141224,66.0,63.0,1.0,0.03283,3,0.030962,0.001868,3,66,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,validation
17128268,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
792344,58.0,53.0,11.0,0.0,6,0.0,0.0,3,58,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,validation
4845564,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.218419,4.578361,73.38871,4.578361,73.38871,0.218419,4.578361,1,4.578361,1,Malicious,train
1318132,115.0,63.0,1.0,0.015002,1,0.013423,0.001579,3,460,666,83.328705,0.036002,107327.3672,0.036002,76662.40625,166.65741,0.036002,1,0.036002,1,Malicious,validation
12888872,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.387283,2.582094,130.126953,2.582094,130.126953,0.387283,2.582094,2,2.582094,1,Malicious,train
2216312,129.125,63.0,1.0,0.023968,1,0.022372,0.001596,3,1033,12996,1.662356,4.21089,22380.06641,4.21089,1717.451782,4.274631,4.21089,1,4.21089,1,Malicious,train
138840,74.0,63.0,1.0,0.0,6,0.0,0.0,3,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,train
11541012,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.219443,4.556998,73.732758,4.556998,73.732758,0.219443,4.556998,2,4.556998,1,Malicious,train
5932664,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.385355,2.595013,129.479126,2.595013,129.479126,0.385355,2.595013,2,2.595013,1,Malicious,train
15801308,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,test
7161192,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.387447,2.580996,130.182297,2.580996,130.182297,0.387447,2.580996,2,2.580996,1,Malicious,test
2510084,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,train
13930908,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,validation
13028268,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,validation
10512120,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.438385,2.281101,147.297287,2.281101,147.297287,0.438385,2.281101,2,2.281101,1,Malicious,test
3614408,101.285713,63.0,1.0,0.01497,1,0.01338,0.00159,3,709,1113,1.867257,3.213269,2352.744141,3.213269,1513.723267,3.734515,3.213269,1,3.213269,1,Malicious,test
10757456,66.0,63.0,1.0,0.023954,3,0.021652,0.002302,3,66,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
8354296,0.0,63.0,1.0,0.025886,8,0.024023,0.001863,3,0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
10198028,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.389094,2.57007,130.735733,2.57007,130.735733,0.389094,2.57007,2,2.57007,1,Malicious,test
13890300,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.387675,2.579481,130.258774,2.579481,130.258774,0.387675,2.579481,2,2.579481,1,Malicious,train
8116588,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.219488,4.556048,73.748123,4.556048,73.748123,0.219488,4.556048,1,4.556048,1,Malicious,train
8601368,66.0,63.0,1.0,0.030683,3,0.029076,0.001607,3,66,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
16588980,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.387906,2.577945,130.33638,2.577945,130.33638,0.387906,2.577945,2,2.577945,1,Malicious,train
6052960,67.0,63.0,1.0,0.018112,8,0.016254,0.001858,3,67,199,0.0,1.926911,274.013702,1.926911,0.0,1.037931,1.926911,2,1.926911,1,Malicious,train
15307220,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.389097,2.570055,130.736496,2.570055,130.736496,0.389097,2.570055,2,2.570055,1,Malicious,train
18881652,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,validation
3542708,102.900002,63.0,1.0,0.027014,1,0.025008,0.002006,3,1029,12992,1.950209,4.61489,20460.72656,4.61489,1606.972168,4.333797,4.61489,1,4.61489,1,Malicious,validation
20326844,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.387898,2.578,130.333588,2.578,130.333588,0.387898,2.578,2,2.578,1,Malicious,train
9776436,66.0,63.0,1.0,0.018701,3,0.016889,0.001812,3,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
22665220,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
938024,77.0,63.0,1.0,0.021925,3,0.020563,0.001362,3,77,143,0.0,0.002052,0.0,0.002052,0.0,487.329437,0.002052,2,0.002052,1,Malicious,train
10054644,0.0,63.0,1.0,0.020841,8,0.018512,0.002329,3,0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
15562604,0.0,63.0,1.0,0.019091,8,0.017723,0.001368,3,0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,test
14603684,66.0,63.0,1.0,0.029865,3,0.028157,0.001708,3,66,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
1871252,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,test
2615396,210.333328,63.0,1.0,0.015983,1,0.014132,0.001851,3,631,771,84.484436,0.023673,165927.4219,0.023673,142271.7813,168.968872,0.023673,1,0.023673,1,Malicious,train
633992,42.0,63.0,1.0,0.0,4,0.0,0.0,4,126,126,0.440261,4.542759,147.927719,4.542759,147.927719,0.440261,4.542759,1,4.542759,1,Malicious,train
10281280,66.0,63.0,1.0,0.025906,3,0.024611,0.001295,3,264,12153,0.607183,4.940853,17647.1543,4.940853,320.592407,2.631124,4.940853,2,4.940853,1,Malicious,validation
13912532,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,validation
7190868,66.0,63.0,1.0,0.044024,3,0.042073,0.001951,3,66,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
693876,58.0,38.0,26.0,0.0,6,0.0,0.0,3,58,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,test
8439360,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,validation
10854664,66.0,63.0,1.0,0.022908,3,0.021598,0.00131,3,66,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
12778936,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388006,2.577277,130.370163,2.577277,130.370163,0.388006,2.577277,2,2.577277,1,Malicious,train
1670004,66.0,63.0,1.0,0.046222,3,0.041424,0.004798,3,66,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
2597828,0.0,63.0,1.0,0.015092,8,0.01295,0.002142,3,0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,test
138412,74.0,63.0,1.0,0.0,6,0.0,0.0,3,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,train
9947240,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.439524,2.275189,147.680038,2.275189,147.680038,0.439524,2.275189,1,2.275189,1,Malicious,train
13788492,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.389411,2.567978,130.842255,2.567978,130.842255,0.389411,2.567978,2,2.567978,1,Malicious,train
8294396,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388498,2.574017,130.535263,2.574017,130.535263,0.388498,2.574017,2,2.574017,1,Malicious,train
20112244,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.38742,2.581176,130.173218,2.581176,130.173218,0.38742,2.581176,2,2.581176,1,Malicious,validation
7080560,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.219198,4.562081,73.650604,4.562081,73.650604,0.219198,4.562081,2,4.562081,1,Malicious,validation
2844136,66.0,63.0,1.0,0.048937,8,0.047701,0.001236,3,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
11990324,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
707804,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.350005,2.857098,117.601845,2.857098,117.601845,0.350005,2.857098,1,2.857098,1,Malicious,train
2872524,67.0,63.0,1.0,0.013954,1,0.012333,0.001621,3,201,399,0.916723,2.181684,975.393311,2.181684,491.363556,2.291808,2.181684,2,2.181684,1,Malicious,train
12809720,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.38789,2.578053,130.330917,2.578053,130.330917,0.38789,2.578053,2,2.578053,1,Malicious,train
465556,58.0,55.0,9.0,0.0,6,0.0,0.0,3,58,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,train
322320,58.0,50.0,14.0,0.0,6,0.0,0.0,3,58,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,train
6612552,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.387341,2.581707,130.146454,2.581707,130.146454,0.387341,2.581707,1,2.581707,1,Malicious,train
9288516,66.0,63.0,1.0,0.021998,8,0.020265,0.001733,3,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
13441440,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.438906,2.278394,147.472305,2.278394,147.472305,0.438906,2.278394,2,2.278394,1,Malicious,test
9107864,142.199997,63.0,1.0,0.027841,1,0.025586,0.002255,3,711,4526,0.841379,4.7541,6093.26709,4.7541,957.48938,1.893103,4.7541,1,4.7541,1,Malicious,train
2613372,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.370222,2.701081,124.394638,2.701081,124.394638,0.370222,2.701081,1,2.701081,1,Malicious,train
5015624,67.0,63.0,1.0,0.013958,1,0.011881,0.002077,3,201,399,0.535315,3.736121,569.574707,3.736121,286.928619,1.338286,3.736121,2,3.736121,1,Malicious,train
10538632,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,validation
3080844,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,train
3483328,117.714287,63.0,1.0,0.043169,1,0.041529,0.00164,3,824,12787,1.33211,4.504132,20573.10938,4.504132,1255.735962,3.774312,4.504132,1,4.504132,1,Malicious,train
2424396,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,train
1748952,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.219632,4.553078,73.796227,4.553078,73.796227,0.219632,4.553078,1,4.553078,1,Malicious,validation
556428,74.0,63.0,1.0,0.0,6,0.0,0.0,3,74,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,train
13762052,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
10255644,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.388199,2.576001,130.434738,2.576001,130.434738,0.388199,2.576001,2,2.576001,1,Malicious,train
9753396,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
2467972,42.0,63.0,1.0,0.0,4,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,Malicious,test
10174584,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.219773,4.550158,73.84359,4.550158,73.84359,0.219773,4.550158,2,4.550158,1,Malicious,test
7749936,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,train
14530032,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,validation
572540,42.0,63.0,1.0,0.0,4,0.0,0.0,4,84,84,0.348744,2.867429,117.178139,2.867429,117.178139,0.348744,2.867429,1,2.867429,1,Malicious,train
9245108,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.440311,2.271123,147.944443,2.271123,147.944443,0.440311,2.271123,2,2.271123,1,Malicious,train
14489724,42.0,63.0,1.0,0.0,6,0.0,0.0,4,84,84,0.387865,2.578214,130.322784,2.578214,130.322784,0.387865,2.578214,2,2.578214,1,Malicious,train
182480,42.0,63.0,1.0,0.0,2,0.0,0.0,0,42,84,0.0,0.0024,0.0,0.0024,0.0,416.666656,0.0024,1,0.0024,1,Malicious,train
21906452,42.0,63.0,1.0,0.0,6,0.0,0.0,4,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,Malicious,validation
